"Start Time","End Time","Text","Layer ID"
"00:53:48:22","00:53:50:03","d'enfant.","1"
"00:53:50:10","00:53:50:22","Être un","1"
"00:53:50:22","00:53:51:16","humain,","1"
"00:53:51:16","00:53:51:21","c'est","1"
"00:53:51:21","00:53:52:06","dur,","1"
"00:53:52:06","00:53:53:11","oui.","1"
"00:53:53:13","00:53:54:17","Six.","1"
"00:53:55:11","00:53:55:22","Six et","1"
"00:53:55:22","00:53:56:23","demi.","1"
"00:53:56:23","00:53:57:09","Vous avez","1"
"00:53:57:09","00:53:57:12","des","1"
"00:53:57:12","00:53:58:08","petites têtes","1"
"00:53:58:08","00:53:58:21","et pas","1"
"00:53:58:21","00:53:59:17","de griffes.","1"
"00:53:59:17","00:54:00:08","Vous mentez","1"
"00:54:00:08","00:54:00:13","pour","1"
"00:54:00:13","00:54:00:21","obtenir","1"
"00:54:00:21","00:54:01:01","ce que","1"
"00:54:01:01","00:54:01:04","vous","1"
"00:54:01:04","00:54:01:18","voulez,","1"
"00:54:01:18","00:54:02:02","comme la","1"
"00:54:02:02","00:54:02:06","vieille","1"
"00:54:02:06","00:54:02:13","dame de","1"
"00:54:02:13","00:54:02:18","tout","1"
"00:54:02:18","00:54:03:06","à l'air.","1"
"00:54:03:06","00:54:03:18","Eh oui,","1"
"00:54:03:18","00:54:04:03","le monde","1"
"00:54:04:03","00:54:04:05","n'est","1"
"00:54:04:05","00:54:04:11","plus ce","1"
"00:54:04:11","00:54:04:15","qu'il","1"
"00:54:04:15","00:54:05:03","était.","1"
"00:54:05:03","00:54:05:18","La confiance","1"
"00:54:05:18","00:54:05:19","a","1"
"00:54:05:19","00:54:06:21","disparu.","1"
"00:54:06:21","00:54:07:06","Peut être","1"
"00:54:07:06","00:54:07:09","que","1"
"00:54:07:09","00:54:07:16","le monde","1"
"00:54:07:16","00:54:08:11","va mal","1"
"00:54:08:11","00:54:08:22","parce que","1"
"00:54:08:22","00:54:09:10","la confiance","1"
"00:54:09:10","00:54:09:11","a","1"
"00:54:09:11","00:54:10:16","disparu.","1"
"00:54:11:02","00:54:11:14","On croirait","1"
"00:54:11:14","00:54:12:00","entendre","1"
"00:54:12:00","00:54:12:04","mon","1"
"00:54:12:04","00:54:13:06","père.","1"
"00:54:13:06","00:54:13:14","Ça devait","1"
"00:54:13:14","00:54:13:22","être un","1"
"00:54:13:22","00:54:14:01","homme","1"
"00:54:14:01","00:54:14:22","bien.","1"
"00:54:14:22","00:54:15:05","Oui,","1"
"00:54:15:05","00:54:15:09","c'est","1"
"00:54:15:09","00:54:16:12","certain.","1"
"00:54:16:12","00:54:17:00","Je croyais","1"
"00:54:17:00","00:54:17:08","tellement","1"
"00:54:17:08","00:54:17:15","ce qu'il","1"
"00:54:17:15","00:54:18:14","me disait.","1"
"00:54:18:14","00:54:18:22","Je voulais","1"
"00:54:18:22","00:54:19:06","croire","1"
"00:54:19:06","00:54:19:11","que","1"
"00:54:19:11","00:54:19:21","les peuples","1"
"00:54:19:21","00:54:20:05","pouvaient","1"
"00:54:20:05","00:54:20:13","revivre","1"
"00:54:20:13","00:54:20:23","ensemble.","1"
"00:54:22:06","00:54:22:10","Mais","1"
"00:54:22:10","00:54:22:15","c'est","1"
"00:54:22:15","00:54:23:13","possible.","1"
"00:54:23:13","00:54:23:18","Je","1"
"00:54:23:18","00:54:24:01","connais","1"
"00:54:24:01","00:54:24:04","des","1"
"00:54:24:04","00:54:24:12","milliers","1"
"00:54:24:12","00:54:24:14","de","1"
"00:54:24:14","00:54:25:02","personnes","1"
"00:54:25:02","00:54:25:08","ou leur","1"
"00:54:25:08","00:54:25:16","statut","1"
"00:54:25:16","00:54:26:03","aujourd'hui,","1"
"00:54:26:03","00:54:26:07","qui","1"
"00:54:26:07","00:54:26:15","jurerait","1"
"00:54:26:15","00:54:27:10","le contraire.","1"
"00:54:27:10","00:54:27:21","Ça ne veut pas","1"
"00:54:27:21","00:54:28:01","dire","1"
"00:54:28:01","00:54:28:03","qu'il","1"
"00:54:28:03","00:54:28:10","ne faut pas","1"
"00:54:28:10","00:54:28:23","essayer.","1"
"00:54:28:23","00:54:29:04","Mais","1"
"00:54:29:04","00:54:29:10","j'ai","1"
"00:54:29:10","00:54:30:10","essayé","1"
"00:54:30:10","00:54:30:13","et","1"
"00:54:30:13","00:54:30:22","vous savez","1"
"00:54:30:22","00:54:31:03","ce qui","1"
"00:54:31:03","00:54:31:05","s'est","1"
"00:54:31:05","00:54:32:02","passé ?","1"
"00:54:32:02","00:54:32:12","J'ai été","1"
"00:54:32:12","00:54:32:21","trahi","1"
"00:54:32:21","00:54:33:06","par une","1"
"00:54:33:06","00:54:33:17","personne","1"
"00:54:33:17","00:54:33:21","qui","1"
"00:54:33:21","00:54:34:02","venait","1"
"00:54:34:02","00:54:34:03","de","1"
"00:54:34:03","00:54:34:13","m'offrir","1"
"00:54:34:13","00:54:35:18","un présent.","1"
"00:54:35:22","00:54:36:10","Regardez","1"
"00:54:36:10","00:54:36:18","autour de","1"
"00:54:36:18","00:54:37:07","vous.","1"
"00:54:37:07","00:54:37:19","Le monde est","1"
"00:54:37:19","00:54:38:04","peuplé","1"
"00:54:38:04","00:54:38:14","d'orphelins","1"
"00:54:38:14","00:54:38:22","parce que","1"
"00:54:38:22","00:54:39:10","les adultes","1"
"00:54:39:10","00:54:39:12","ont","1"
"00:54:39:12","00:54:39:21","décidé","1"
"00:54:39:21","00:54:39:23","de","1"
"00:54:39:23","00:54:40:11","se battre","1"
"00:54:40:11","00:54:40:15","pour","1"
"00:54:40:15","00:54:41:14","une pierre.","1"
"00:54:41:14","00:54:42:00","Vous savez","1"
"00:54:42:00","00:54:42:07","pourquoi","1"
"00:54:42:07","00:54:42:15","les autres","1"
"00:54:42:15","00:54:42:23","dragons","1"
"00:54:42:23","00:54:43:03","ne sont","1"
"00:54:43:03","00:54:43:07","plus","1"
"00:54:43:07","00:54:44:06","là ?","1"
"00:54:44:06","00:54:44:09","C'est","1"
"00:54:44:09","00:54:44:17","parce que","1"
"00:54:44:17","00:54:45:12","les êtres humains","1"
"00:54:45:12","00:54:45:17","ne","1"
"00:54:45:17","00:54:46:06","les méritaient","1"
"00:54:46:06","00:54:46:16","pas.","1"
"00:54:46:16","00:54:47:00","On peut","1"
"00:54:47:00","00:54:47:08","encore","1"
"00:54:47:08","00:54:47:16","changer","1"
"00:54:47:16","00:54:47:20","tout","1"
"00:54:47:20","00:54:48:07","ça ?","1"
"00:54:48:07","00:54:48:22","Non, Si","1"
"00:54:48:22","00:54:49:13","j'abandonne.","1"
"00:54:49:13","00:54:50:11","Désolé.","1"
"00:54:50:11","00:54:51:02","Commandera","1"
"00:54:51:02","00:54:51:06","est","1"
"00:54:51:06","00:54:52:08","un conte de fées.","1"
"00:54:52:08","00:54:53:01","La seule chose","1"
"00:54:53:01","00:54:53:10","qui compte","1"
"00:54:53:10","00:54:53:15","pour","1"
"00:54:53:15","00:54:53:21","moi,","1"
"00:54:53:21","00:54:54:02","c'est","1"
"00:54:54:02","00:54:54:04","de","1"
"00:54:54:04","00:54:54:12","ramener","1"
"00:54:54:12","00:54:54:21","mon père","1"
"00:54:54:21","00:54:54:22","à","1"
"00:54:54:22","00:54:56:03","la vie.","1"
"00:54:56:23","00:54:58:02","Euh.","1"
"00:54:58:02","00:54:58:11","Je crois","1"
"00:54:58:11","00:54:58:16","qu'on","1"
"00:54:58:16","00:54:58:18","est","1"
"00:54:58:18","00:54:59:23","arrivé","1"
"00:55:04:20","00:55:06:00","si tôt.","1"
"00:55:06:03","00:55:06:13","Et","1"
"00:55:06:13","00:55:07:02","mon patron","1"
"00:55:07:02","00:55:07:20","me dit","1"
"00:55:07:20","00:55:07:23","Ne","1"
"00:55:07:23","00:55:08:06","bougez","1"
"00:55:08:06","00:55:08:09","pas","1"
"00:55:08:09","00:55:09:14","d'ici,","1"
"00:55:09:16","00:55:09:19","je","1"
"00:55:09:19","00:55:10:03","reviens","1"
"00:55:21:23","00:55:22:14","et","1"
"00:55:22:14","00:55:23:04","tout","1"
"00:55:23:04","00:55:23:15","ramener.","1"
"00:55:23:15","00:55:23:20","Je vous","1"
"00:55:23:20","00:55:23:22","en","1"
"00:55:23:22","00:55:25:00","supplie,","1"
"00:55:25:00","00:55:25:03","qu'est","1"
"00:55:25:03","00:55:25:22","ce que vous faites ?","1"
"00:55:25:22","00:55:26:02","Je vais","1"
"00:55:26:02","00:55:26:14","te montrer","1"
"00:55:26:14","00:55:26:19","que tu","1"
"00:55:26:19","00:55:27:16","as tort.","1"
"00:55:27:16","00:55:28:14","Comment","1"
"00:55:28:14","00:55:28:21","on vous","1"
"00:55:28:21","00:55:28:23","a","1"
"00:55:28:23","00:55:29:12","massacré","1"
"00:55:29:12","00:55:29:17","par","1"
"00:55:29:17","00:55:30:00","une bande","1"
"00:55:30:00","00:55:30:03","de","1"
"00:55:30:03","00:55:30:14","brutes","1"
"00:55:30:14","00:55:31:08","sanguinaires ?","1"
"00:55:31:08","00:55:32:04","Non,","1"
"00:55:32:04","00:55:32:20","on te prouve","1"
"00:55:32:20","00:55:33:03","que si","1"
"00:55:33:03","00:55:33:09","tu veux","1"
"00:55:33:09","00:55:33:21","obtenir","1"
"00:55:33:21","00:55:34:00","la","1"
"00:55:34:00","00:55:34:09","confiance","1"
"00:55:34:09","00:55:34:12","de","1"
"00:55:34:12","00:55:35:03","quelqu'un,","1"
"00:55:35:03","00:55:35:10","tu dois","1"
"00:55:35:10","00:55:35:17","d'abord","1"
"00:55:35:17","00:55:35:19","lui","1"
"00:55:35:19","00:55:36:05","accorder","1"
"00:55:36:05","00:55:37:10","un peu.","1"
"00:55:37:11","00:55:37:18","Si tu","1"
"00:55:37:18","00:55:37:23","n'as","1"
"00:55:37:23","00:55:39:04","nos.","1"
"00:55:41:01","00:55:41:16","Boss,","1"
"00:55:41:16","00:55:41:20","c'est","1"
"00:55:41:20","00:55:42:02","vrai,","1"
"00:55:42:02","00:55:42:06","j'ai","1"
"00:55:42:06","00:55:42:08","peut","1"
"00:55:42:08","00:55:42:16","être été","1"
"00:55:42:16","00:55:43:00","un peu","1"
"00:55:43:00","00:55:44:05","téméraire.","1"
"00:55:44:15","00:55:44:20","J'ai","1"
"00:55:44:20","00:55:45:12","faim.","1"
"00:55:45:12","00:55:45:18","T'as pas","1"
"00:55:45:18","00:55:45:23","femme,","1"
"00:55:45:23","00:55:46:21","toi ?","1"
"00:55:46:21","00:55:46:23","Moi,","1"
"00:55:46:23","00:55:47:03","j'ai","1"
"00:55:47:03","00:55:48:07","faim.","1"
"00:55:49:09","00:55:50:14","Oui.","1"
"00:55:52:00","00:55:52:11","Nous sommes","1"
"00:55:52:11","00:55:53:16","nombreux,","1"
"00:55:55:07","00:55:56:10","non ?","1"
"00:55:56:10","00:55:56:21","Ah oui,","1"
"00:55:56:21","00:55:57:01","c'est","1"
"00:55:57:01","00:55:57:05","une","1"
"00:55:57:05","00:55:58:10","très bonne question.","1"
"00:56:03:06","00:56:03:19","Et","1"
"00:56:03:19","00:56:04:05","il faut","1"
"00:56:04:05","00:56:04:15","vraiment","1"
"00:56:04:15","00:56:04:23","être","1"
"00:56:04:23","00:56:05:19","totalement","1"
"00:56:05:19","00:56:06:04","idiot","1"
"00:56:06:04","00:56:06:07","ou","1"
"00:56:06:07","00:56:06:23","inconscient","1"
"00:56:06:23","00:56:07:04","pour","1"
"00:56:07:04","00:56:07:16","tenter","1"
"00:56:07:16","00:56:08:14","de voler","1"
"00:56:08:14","00:56:08:23","la pierre","1"
"00:56:08:23","00:56:09:08","de dos","1"
"00:56:09:08","00:56:09:12","du","1"
"00:56:09:12","00:56:10:17","dragon.","1"
"00:56:10:22","00:56:11:23","Là.","1"
"00:56:11:23","00:56:12:10","Qui a dit","1"
"00:56:12:10","00:56:12:14","qu'on","1"
"00:56:12:14","00:56:12:21","cherchait","1"
"00:56:12:21","00:56:13:06","une pierre ?","1"
"00:56:13:06","00:56:13:17","Nous ne sommes pas","1"
"00:56:13:17","00:56:14:03","intéressés","1"
"00:56:14:03","00:56:14:07","par","1"
"00:56:14:07","00:56:15:12","les pierres.","1"
"00:56:15:20","00:56:15:23","Oh","1"
"00:56:15:23","00:56:16:02","oui,","1"
"00:56:16:02","00:56:16:06","vous","1"
"00:56:16:06","00:56:16:09","avez","1"
"00:56:16:09","00:56:16:14","le droit.","1"
"00:56:16:14","00:56:16:15","De","1"
"00:56:16:15","00:56:17:00","me traiter","1"
"00:56:17:00","00:56:17:11","de menteuse,","1"
"00:56:17:11","00:56:18:04","Je comprendrais.","1"
"00:56:18:04","00:56:18:07","Mais","1"
"00:56:18:07","00:56:18:12","c'est","1"
"00:56:18:12","00:56:18:20","normal","1"
"00:56:18:20","00:56:18:23","quand","1"
"00:56:18:23","00:56:19:07","on raconte","1"
"00:56:19:07","00:56:19:23","des histoires","1"
"00:56:19:23","00:56:20:10","d'être","1"
"00:56:20:10","00:56:21:09","une menteuse.","1"
"00:56:21:09","00:56:21:19","Ha ha","1"
"00:56:21:19","00:56:22:10","ha ha","1"
"00:56:22:10","00:56:22:21","ha ha","1"
"00:56:22:21","00:56:23:18","ha ha","1"
"00:56:23:18","00:56:23:23","ha ha","1"
"00:56:23:23","00:56:24:17","ha ha ha","1"
"00:56:24:17","00:56:25:02","ha ha","1"
"00:56:25:02","00:56:25:09","ha !","1"
"00:56:26:16","00:56:26:21","J'ai","1"
"00:56:26:21","00:56:27:05","pas bien","1"
"00:56:27:05","00:56:27:12","compris","1"
"00:56:27:12","00:56:28:03","pourquoi.","1"
"00:56:28:03","00:56:28:11","Votre.","1"
"00:56:28:11","00:56:29:07","Affaire","1"
"00:56:29:07","00:56:29:14","c'est","1"
"00:56:29:14","00:56:30:00","comme","1"
"00:56:30:00","00:56:30:04","un","1"
"00:56:30:04","00:56:31:05","délectable","1"
"00:56:31:05","00:56:31:16","nectar","1"
"00:56:31:16","00:56:31:21","qui","1"
"00:56:31:21","00:56:32:13","ensorcelle","1"
"00:56:32:13","00:56:33:05","mon âme","1"
"00:56:33:05","00:56:33:07","et","1"
"00:56:33:07","00:56:34:10","mon cœur","1"
"00:56:34:10","00:56:34:13","et","1"
"00:56:34:13","00:56:35:17","j'adore.","1"
"00:56:35:21","00:56:37:02","Ça sent.","1"
"00:56:37:10","00:56:38:11","La mort.","1"
"00:56:38:11","00:56:38:23","Oh,","1"
"00:56:38:23","00:56:39:12","j'adore","1"
"00:56:39:12","00:56:40:01","les.","1"
"00:56:40:01","00:56:40:17","Bien sûr","1"
"00:56:40:17","00:56:41:01","que vous","1"
"00:56:41:01","00:56:41:06","avez","1"
"00:56:41:06","00:56:41:22","vraiment","1"
"00:56:41:22","00:56:42:08","qu'il","1"
"00:56:42:08","00:56:42:16","faudrait","1"
"00:56:42:16","00:56:42:19","être","1"
"00:56:42:19","00:56:43:08","un crétin","1"
"00:56:43:08","00:56:43:13","sans","1"
"00:56:43:13","00:56:43:21","pareil","1"
"00:56:43:21","00:56:44:05","pour pas","1"
"00:56:44:05","00:56:44:11","aimer","1"
"00:56:44:11","00:56:45:13","ça.","1"
"00:56:45:13","00:56:46:00","J'avais","1"
"00:56:46:00","00:56:46:18","oublié","1"
"00:56:46:18","00:56:46:21","le","1"
"00:56:46:21","00:56:47:07","sentiment","1"
"00:56:47:07","00:56:47:11","que","1"
"00:56:47:11","00:56:47:19","procure","1"
"00:56:47:19","00:56:48:02","le fait","1"
"00:56:48:02","00:56:48:04","de","1"
"00:56:48:04","00:56:48:15","se retrouver","1"
"00:56:48:15","00:56:48:20","face","1"
"00:56:48:20","00:56:49:03","à un","1"
"00:56:49:03","00:56:49:12","ennemi","1"
"00:56:49:12","00:56:49:17","tout","1"
"00:56:49:17","00:56:50:21","tremblant.","1"
"00:56:50:23","00:56:51:07","Comme","1"
"00:56:51:07","00:56:51:23","le temps","1"
"00:56:51:23","00:56:53:04","passe.","1"
"00:56:53:18","00:56:53:23","Ça","1"
"00:56:53:23","00:56:54:08","faisait","1"
"00:56:54:08","00:56:54:22","tellement","1"
"00:56:54:22","00:56:56:02","longtemps.","1"
"00:56:56:07","00:56:57:06","Oh,","1"
"00:56:57:06","00:56:57:19","il a l'air","1"
"00:56:57:19","00:56:58:23","malheureux.","1"
"00:56:59:03","00:56:59:20","Je suis pas","1"
"00:56:59:20","00:57:00:08","malheureux.","1"
"00:57:00:08","00:57:00:21","Je suis un","1"
"00:57:00:21","00:57:01:15","impitoyable","1"
"00:57:01:15","00:57:02:04","guerrier.","1"
"00:57:02:04","00:57:02:22","Je suis né","1"
"00:57:02:22","00:57:03:03","pour","1"
"00:57:03:03","00:57:03:14","accomplir","1"
"00:57:03:14","00:57:04:00","une seule","1"
"00:57:04:00","00:57:04:02","et","1"
"00:57:04:02","00:57:04:10","unique","1"
"00:57:04:10","00:57:05:07","chose","1"
"00:57:05:07","00:57:05:19","semer","1"
"00:57:05:19","00:57:06:21","la terreur","1"
"00:57:06:21","00:57:07:01","et","1"
"00:57:07:01","00:57:07:20","écraser","1"
"00:57:07:20","00:57:08:14","le crâne","1"
"00:57:08:14","00:57:09:02","de mes","1"
"00:57:09:02","00:57:09:23","ennemis.","1"
"00:57:09:23","00:57:10:02","Là,","1"
"00:57:10:02","00:57:10:09","ça fait","1"
"00:57:10:09","00:57:10:13","deux","1"
"00:57:10:13","00:57:11:18","choses.","1"
"00:57:13:05","00:57:13:13","Si vous","1"
"00:57:13:13","00:57:14:02","voyez,","1"
"00:57:14:02","00:57:15:07","vous êtes.","1"
"00:57:15:20","00:57:16:16","Attendez","1"
"00:57:16:16","00:57:16:21","que le","1"
"00:57:16:21","00:57:17:08","supplice.","1"
"00:57:17:08","00:57:17:13","Allez","1"
"00:57:17:13","00:57:17:15","vous","1"
"00:57:17:15","00:57:17:19","nous","1"
"00:57:17:19","00:57:19:00","infliger.","1"
"00:57:19:01","00:57:19:06","Un","1"
"00:57:19:06","00:57:19:19","horrible","1"
"00:57:19:19","00:57:20:15","supplice","1"
"00:57:20:15","00:57:21:20","terrifiant ?","1"
"00:57:21:20","00:57:22:07","Il faudra","1"
"00:57:22:07","00:57:22:15","au moins","1"
"00:57:22:15","00:57:23:04","deux semaines","1"
"00:57:23:04","00:57:23:08","pour","1"
"00:57:23:08","00:57:23:11","tout","1"
"00:57:23:11","00:57:24:01","nettoyer.","1"
"00:57:24:01","00:57:24:09","Vous n'en","1"
"00:57:24:09","00:57:24:17","avez","1"
"00:57:24:17","00:57:25:21","aucune idée ?","1"
"00:57:26:01","00:57:26:08","C'est","1"
"00:57:26:08","00:57:26:22","bien,","1"
"00:57:26:22","00:57:28:03","je répète,","1"
"00:57:28:03","00:57:28:11","cet","1"
"00:57:28:11","00:57:28:22","horrible","1"
"00:57:28:22","00:57:29:09","plan","1"
"00:57:29:09","00:57:30:11","dans ma tête","1"
"00:57:30:11","00:57:30:14","et","1"
"00:57:30:14","00:57:31:01","ça me donne","1"
"00:57:31:01","00:57:31:10","mal au","1"
"00:57:31:10","00:57:31:23","cœur.","1"
"00:57:31:23","00:57:32:08","Rien que","1"
"00:57:32:08","00:57:32:12","d'y","1"
"00:57:32:12","00:57:33:01","penser.","1"
"00:57:33:01","00:57:33:06","Oui,","1"
"00:57:33:06","00:57:33:15","oui,","1"
"00:57:33:15","00:57:33:19","oui,","1"
"00:57:33:19","00:57:33:23","vous","1"
"00:57:33:23","00:57:34:14","verrez.","1"
"00:57:34:14","00:57:34:18","En","1"
"00:57:34:18","00:57:35:21","attendant,","1"
"00:57:35:21","00:57:36:09","trouvez vous","1"
"00:57:36:09","00:57:37:02","un jouet","1"
"00:57:37:02","00:57:37:14","à cochon","1"
"00:57:37:14","00:57:38:06","pendu","1"
"00:57:38:06","00:57:38:13","fait des","1"
"00:57:38:13","00:57:39:04","bandes ?","1"
"00:57:39:04","00:57:40:03","Ha ha","1"
"00:57:40:03","00:57:40:05","ha !","1"
"00:57:43:09","00:57:44:20","Yo yo !","1"
"00:57:50:15","00:57:50:22","Un","1"
"00:57:50:22","00:57:51:22","enfant ?","1"
"00:57:51:22","00:57:52:02","Oh","1"
"00:57:52:02","00:57:53:07","génial !","1"
"00:57:53:16","00:57:53:23","Je les.","1"
"00:57:53:23","00:57:54:08","Travaille,","1"
"00:57:54:08","00:57:54:16","Capitaine","1"
"00:57:54:16","00:57:55:00","Goon,","1"
"00:57:55:00","00:57:55:08","les crocs","1"
"00:57:55:08","00:57:56:05","sur la.","1"
"00:57:56:05","00:57:56:15","Table","1"
"00:57:56:15","00:57:56:23","de danse","1"
"00:57:56:23","00:57:57:01","Le","1"
"00:57:57:01","00:57:57:22","dragon.","1"
"00:57:57:22","00:57:58:11","Nous sommes.","1"
"00:57:58:11","00:57:58:16","À la","1"
"00:57:58:16","00:57:59:03","recherche","1"
"00:57:59:03","00:57:59:20","de","1"
"00:57:59:20","00:58:00:09","fugitif","1"
"00:58:00:09","00:58:00:17","de cœur.","1"
"00:58:00:17","00:58:00:20","Du","1"
"00:58:00:20","00:58:01:14","dragon.","1"
"00:58:01:14","00:58:01:22","Faites","1"
"00:58:01:22","00:58:02:01","la","1"
"00:58:02:01","00:58:02:12","sortir","1"
"00:58:02:12","00:58:02:19","ou nous","1"
"00:58:02:19","00:58:03:06","viendrons","1"
"00:58:03:06","00:58:04:11","la chercher.","1"
"00:58:06:17","00:58:07:01","Vous êtes","1"
"00:58:07:01","00:58:07:09","le seul","1"
"00:58:07:09","00:58:08:10","survivant.","1"
"00:58:08:10","00:58:08:23","Mon peuple","1"
"00:58:08:23","00:58:09:00","a","1"
"00:58:09:00","00:58:09:11","combattu","1"
"00:58:09:11","00:58:09:20","le drone","1"
"00:58:09:20","00:58:10:02","avec","1"
"00:58:10:02","00:58:10:12","force","1"
"00:58:10:12","00:58:10:14","et","1"
"00:58:10:14","00:58:11:15","courage","1"
"00:58:11:15","00:58:11:21","avant","1"
"00:58:11:21","00:58:12:03","d'être","1"
"00:58:12:03","00:58:13:08","anéanti.","1"
"00:58:22:02","00:58:23:07","Très bien,","1"
"00:58:23:08","00:58:23:13","mais","1"
"00:58:23:13","00:58:23:20","Croc du","1"
"00:58:23:20","00:58:24:04","dragon","1"
"00:58:24:04","00:58:24:09","est là","1"
"00:58:24:09","00:58:24:22","pour moi.","1"
"00:58:24:22","00:58:25:03","Pas","1"
"00:58:25:03","00:58:25:18","pour vous.","1"
"00:58:25:18","00:58:26:14","Alors","1"
"00:58:26:14","00:58:26:20","si","1"
"00:58:26:20","00:58:27:19","j'arrive,","1"
"00:58:27:19","00:58:28:04","vous pourrez","1"
"00:58:28:04","00:58:28:08","vous.","1"
"00:58:28:08","00:58:28:17","Enfuir.","1"
"00:58:28:17","00:58:29:02","Tu vas te","1"
"00:58:29:02","00:58:29:11","battre","1"
"00:58:29:11","00:58:29:17","contre","1"
"00:58:29:17","00:58:29:20","une","1"
"00:58:29:20","00:58:30:13","armée ?","1"
"00:58:30:13","00:58:30:19","Non,","1"
"00:58:30:19","00:58:31:06","je vais essayer","1"
"00:58:31:06","00:58:31:13","de gagner","1"
"00:58:31:13","00:58:32:08","du temps.","1"
"00:58:32:08","00:58:32:17","Je connais","1"
"00:58:32:17","00:58:32:22","tous","1"
"00:58:32:22","00:58:33:05","les points","1"
"00:58:33:05","00:58:33:11","faibles","1"
